Model run by wuxiatian using Apollo 0.3.4 on R 4.4.2 for Darwin.
Please acknowledge the use of Apollo by citing Hess & Palma (2019)
  DOI 10.1016/j.jocm.2019.100170
  www.ApolloChoiceModelling.com

Model name                                  : piecewise_rangeloss_car_suv_lc_6c_1
Model description                           : LC model with 6 classes, piecewise linear range and range loss
Model run at                                : 2026-06-01 22:56:49.920892
Estimation method                           : bgw
Model diagnosis                             : Relative function convergence
Optimisation diagnosis                      : Maximum found
     hessian properties                     : Negative definite
     maximum eigenvalue                     : -0.525867
     reciprocal of condition number         : 7.59992e-06
Number of individuals                       : 2916
Number of rows in database                  : 17496
Number of modelled outcomes                 : 17496

Number of cores used                        :  6 
Model without mixing

LL(start)                                   : -17055.26
LL (whole model) at equal shares, LL(0)     : -24254.61
LL (whole model) at observed shares, LL(C)  : -24038.9
LL(final, whole model)                      : -16643.01
Rho-squared vs equal shares                  :  0.3138 
Adj.Rho-squared vs equal shares              :  0.3088 
Rho-squared vs observed shares               :  0.3077 
Adj.Rho-squared vs observed shares           :  0.3034 
AIC                                         :  33528.03 
BIC                                         :  34468.17 

LL(0,Class_1)                    : -24254.61
LL(final,Class_1)                : -60708.68
LL(0,Class_2)                    : -24254.61
LL(final,Class_2)                : -30779.94
LL(0,Class_3)                    : -24254.61
LL(final,Class_3)                : -27387.32
LL(0,Class_4)                    : -24254.61
LL(final,Class_4)                : -31471.52
LL(0,Class_5)                    : -24254.61
LL(final,Class_5)                : -23678.67
LL(0,Class_6)                    : -24254.61
LL(final,Class_6)                : -29417.75

Estimated parameters                        : 121
Time taken (hh:mm:ss)                       :  00:25:38.37 
     pre-estimation                         :  00:00:58.07 
     estimation                             :  00:02:16.16 
     post-estimation                        :  00:22:24.13 
Iterations                                  :  56  

Unconstrained optimisation.

Estimates:
                                 Estimate        s.e.   t.rat.(0)  p(2-sided)
b_loss_pw2_e                                    -1.2311e-04
b_loss_pw3_e                                    -4.4529e-04
b_packreplace_e                                  4.5201e-04
b_cellreplace_e                                    0.001056
b_price_e                                         -0.001087
b_no_choice_f                                   -6.6428e-04
b_mileage_f                                     -1.3410e-04
b_range_pw1_f                                     -0.002688
b_range_pw2_f                                      0.002178
b_range_pw3_f                                   -1.2634e-04
b_loss_pw1_f                                     2.2010e-04
b_loss_pw2_f                                      2.407e-05
b_loss_pw3_f                                      4.103e-05
b_packreplace_f                                  1.8391e-04
b_cellreplace_f                                  3.9384e-04
b_price_f                                         -0.001035
delta_b                                           -0.008666
gamma_EV_rangeanxiety_b                            0.002213
gamma_risktaker_b                                 -0.001750
gamma_hhincome_b                                 2.4991e-04
gamma_ev_charge_b                                 -0.001492
gamma_knowledge_ev_b                            -4.4712e-04
gamma_evb_environment_agree_b                     -0.003031
gamma_evb_function_disagree_b                    9.2686e-04
gamma_hhveh_fuel_b                              -3.0914e-04
gamma_veh_range_b                                7.8174e-04
gamma_suv_b                                        0.003312
delta_c                                           -0.008367
gamma_EV_rangeanxiety_c                            0.002403
gamma_risktaker_c                                 -0.001839
gamma_hhincome_c                                 2.3503e-04
gamma_ev_charge_c                                 -0.001579
gamma_knowledge_ev_c                            -4.5065e-04
gamma_evb_environment_agree_c                     -0.003111
gamma_evb_function_disagree_c                    5.6557e-04
gamma_hhveh_fuel_c                              -1.9792e-04
gamma_veh_range_c                                8.7012e-04
gamma_suv_c                                        0.003317
delta_d                                           -0.008606
gamma_EV_rangeanxiety_d                            0.001993
gamma_risktaker_d                                 -0.001978
gamma_hhincome_d                                 2.5024e-04
gamma_ev_charge_d                                 -0.001279
gamma_knowledge_ev_d                            -3.6328e-04
gamma_evb_environment_agree_d                     -0.003094
gamma_evb_function_disagree_d                    7.7170e-04
gamma_hhveh_fuel_d                                6.875e-06
gamma_veh_range_d                                7.0929e-04
gamma_suv_d                                        0.003391
delta_e                                           -0.011731
gamma_EV_rangeanxiety_e                            0.003819
gamma_risktaker_e                                 -0.003461
gamma_hhincome_e                                 3.3289e-04
gamma_ev_charge_e                                 -0.001595
gamma_knowledge_ev_e                              -0.001012
gamma_evb_environment_agree_e                     -0.003860
gamma_evb_function_disagree_e                      0.002339
gamma_hhveh_fuel_e                              -2.9986e-04
gamma_veh_range_e                                  0.001192
gamma_suv_e                                        0.004554
delta_f                                           -0.008496
gamma_EV_rangeanxiety_f                            0.001873
gamma_risktaker_f                                 -0.003048
gamma_hhincome_f                                 2.5126e-04
gamma_ev_charge_f                                 -0.001538
gamma_knowledge_ev_f                             3.3033e-04
gamma_evb_environment_agree_f                     -0.002267
gamma_evb_function_disagree_f                    2.4990e-04
gamma_hhveh_fuel_f                                1.002e-05
gamma_veh_range_f                                9.7838e-04
gamma_suv_f                                        0.002509
                                              b_range_pw1_a
b_no_choice_a                                      0.575543
b_mileage_a                                       -0.018587
b_range_pw1_a                                      0.768601
b_range_pw2_a                                     -0.466901
b_range_pw3_a                                      0.038846
b_loss_pw1_a                                      -0.004724
b_loss_pw2_a                                      7.665e-05
b_loss_pw3_a                                      -0.006490
b_packreplace_a                                   -0.049198
b_cellreplace_a                                    0.009404
b_price_a                                         -0.005925
b_no_choice_b                                     -0.008608
b_mileage_b                                     -1.4401e-04
b_range_pw1_b                                   -1.6196e-04
b_range_pw2_b                                     -0.005609
b_range_pw3_b                                     -0.001131
b_loss_pw1_b                                    -1.5413e-04
b_loss_pw2_b                                     -6.700e-05
b_loss_pw3_b                                     1.1173e-04
b_packreplace_b                                 -2.1109e-04
b_cellreplace_b                                  -2.496e-05
b_price_b                                         -0.001912
b_no_choice_c                                     -0.024098
b_mileage_c                                      -3.420e-05
b_range_pw1_c                                      0.001212
b_range_pw2_c                                     -0.004123
b_range_pw3_c                                   -4.1328e-04
b_loss_pw1_c                                     -7.838e-06
b_loss_pw2_c                                     -5.262e-06
b_loss_pw3_c                                    -1.1019e-04
b_packreplace_c                                  4.9034e-04
b_cellreplace_c                                  5.0465e-04
b_price_c                                         -0.002646
b_no_choice_d                                      0.023194
b_mileage_d                                     -5.2923e-04
b_range_pw1_d                                      0.017074
b_range_pw2_d                                      0.002966
b_range_pw3_d                                      0.008630
b_loss_pw1_d                                    -3.2796e-04
b_loss_pw2_d                                    -1.1670e-04
b_loss_pw3_d                                     -8.518e-05
b_packreplace_d                                 -2.8791e-04
b_cellreplace_d                                 -3.8428e-04
b_price_d                                          0.003857
b_no_choice_e                                     -0.048861
b_mileage_e                                        0.001741
b_range_pw1_e                                     -0.060405
b_range_pw2_e                                      0.028211
b_range_pw3_e                                     -0.001445
b_loss_pw1_e                                     5.7611e-04
b_loss_pw2_e                                     1.6851e-04
b_loss_pw3_e                                       0.001239
b_packreplace_e                                    0.003243
b_cellreplace_e                                   8.484e-05
b_price_e                                        -7.422e-05
b_no_choice_f                                      0.024542
b_mileage_f                                        0.001318
b_range_pw1_f                                      0.006810
b_range_pw2_f                                     -0.002662
b_range_pw3_f                                     -0.004249
b_loss_pw1_f                                    -1.2358e-04
b_loss_pw2_f                                     1.9711e-04
b_loss_pw3_f                                      9.023e-05
b_packreplace_f                                    0.007074
b_cellreplace_f                                    0.005215
b_price_f                                          0.004522
delta_b                                            0.018467
gamma_EV_rangeanxiety_b                           -0.007033
gamma_risktaker_b                                  0.004664
gamma_hhincome_b                                -3.9686e-04
gamma_ev_charge_b                                9.8601e-04
gamma_knowledge_ev_b                               0.002360
gamma_evb_environment_agree_b                      0.009458
gamma_evb_function_disagree_b                     -0.002857
gamma_hhveh_fuel_b                              -5.1357e-04
gamma_veh_range_b                                 -0.003094
gamma_suv_b                                       -0.006058
delta_c                                            0.018807
gamma_EV_rangeanxiety_c                           -0.007414
gamma_risktaker_c                                  0.004442
gamma_hhincome_c                                -3.7319e-04
gamma_ev_charge_c                                  0.001495
gamma_knowledge_ev_c                               0.002237
gamma_evb_environment_agree_c                      0.009425
gamma_evb_function_disagree_c                     -0.001237
gamma_hhveh_fuel_c                              -7.5264e-04
gamma_veh_range_c                                 -0.003408
gamma_suv_c                                       -0.005740
delta_d                                            0.014552
gamma_EV_rangeanxiety_d                           -0.005735
gamma_risktaker_d                                  0.006477
gamma_hhincome_d                                -2.9807e-04
gamma_ev_charge_d                                  0.001981
gamma_knowledge_ev_d                               0.001687
gamma_evb_environment_agree_d                      0.009379
gamma_evb_function_disagree_d                   -8.6915e-04
gamma_hhveh_fuel_d                                -0.002133
gamma_veh_range_d                                 -0.002483
gamma_suv_d                                       -0.007806
delta_e                                            0.028086
gamma_EV_rangeanxiety_e                           -0.010719
gamma_risktaker_e                                  0.009043
gamma_hhincome_e                                -6.0080e-04
gamma_ev_charge_e                                  0.001222
gamma_knowledge_ev_e                               0.005210
gamma_evb_environment_agree_e                      0.015088
gamma_evb_function_disagree_e                     -0.003691
gamma_hhveh_fuel_e                                -0.003103
gamma_veh_range_e                                 -0.004715
gamma_suv_e                                       -0.010978
delta_f                                            0.021388
gamma_EV_rangeanxiety_f                           -0.009819
gamma_risktaker_f                                  0.009504
gamma_hhincome_f                                -3.2915e-04
gamma_ev_charge_f                                -1.294e-06
gamma_knowledge_ev_f                             9.8161e-04
gamma_evb_environment_agree_f                      0.007330
gamma_evb_function_disagree_f                     -0.003324
gamma_hhveh_fuel_f                                 0.001128
gamma_veh_range_f                                 -0.002926
gamma_suv_f                                       -0.008180
                                              b_range_pw2_a
b_no_choice_a                                     -0.383349
b_mileage_a                                        0.002335
b_range_pw1_a                                     -0.466901
b_range_pw2_a                                      0.741779
b_range_pw3_a                                     -0.086431
b_loss_pw1_a                                     4.3245e-04
b_loss_pw2_a                                       0.005531
b_loss_pw3_a                                       0.002395
b_packreplace_a                                    0.022769
b_cellreplace_a                                   -0.027661
b_price_a                                         -0.082359
b_no_choice_b                                      0.001883
b_mileage_b                                       4.801e-05
b_range_pw1_b                                   -1.1325e-04
b_range_pw2_b                                      0.004034
b_range_pw3_b                                    9.6903e-04
