Model run by xnw17 using Apollo 0.3.6 on R 4.5.2 for Darwin.
Please acknowledge the use of Apollo by citing Hess & Palma (2019)
  DOI 10.1016/j.jocm.2019.100170
  www.ApolloChoiceModelling.com

Model name                                  : piecewise_rangeloss_car_suv_lc_6c_1
Model description                           : LC model with 6 classes, piecewise linear range and range loss
Model run at                                : 2026-06-08 18:49:00.387496
Estimation method                           : bgw
Estimation diagnosis                        : Relative function convergence (favorable)
Optimisation diagnosis                      : Maximum found
     hessian properties                     : Negative definite
     maximum eigenvalue                     : -0.39362
     reciprocal of condition number         : 4.84466e-06
Number of individuals                       : 2916
Number of rows in database                  : 17496
Number of modelled outcomes                 : 17496

Number of cores used                        :  6 
Model without mixing

LL(start)                                   : -16551.37
LL (whole model) at equal shares, LL(0)     : -24254.61
LL (whole model) at observed shares, LL(C)  : -24038.9
LL(final, whole model)                      : -16537.86
Rho-squared vs equal shares                  :  0.3182 
Adj.Rho-squared vs equal shares              :  0.3132 
Rho-squared vs observed shares               :  0.312 
Adj.Rho-squared vs observed shares           :  0.3078 
AIC                                         :  33317.72 
BIC                                         :  34257.86 

LL(0,Class_1)                    : -24254.61
LL(final,Class_1)                : -63907.52
LL(0,Class_2)                    : -24254.61
LL(final,Class_2)                : -31075.07
LL(0,Class_3)                    : -24254.61
LL(final,Class_3)                : -35830.22
LL(0,Class_4)                    : -24254.61
LL(final,Class_4)                : -26200.61
LL(0,Class_5)                    : -24254.61
LL(final,Class_5)                : -23322.57
LL(0,Class_6)                    : -24254.61
LL(final,Class_6)                : -37317.31

Estimated parameters                        : 121
Time taken (hh:mm:ss)                       :  00:08:17.6 
     pre-estimation                         :  00:00:14.56 
     estimation                             :  00:00:8.63 
     post-estimation                        :  00:07:54.42 
Iterations                                  :  12  

Unconstrained optimisation.

Estimates:
                                 Estimate        s.e.   t.rat.(0)  p(2-sided)
b_no_choice_e                                     -0.004815
b_mileage_e                                     -5.8368e-04
b_range_pw1_e                                      0.003314
b_range_pw2_e                                     -0.002235
b_range_pw3_e                                   -7.5337e-04
b_loss_pw1_e                                     -7.842e-05
b_loss_pw2_e                                    -1.0060e-04
b_loss_pw3_e                                    -1.7719e-04
b_packreplace_e                                   4.649e-05
b_cellreplace_e                                  2.9619e-04
b_price_e                                       -4.6023e-04
b_no_choice_f                                     -0.004128
b_mileage_f                                       2.044e-05
b_range_pw1_f                                   -3.3703e-04
b_range_pw2_f                                    1.6949e-04
b_range_pw3_f                                   -7.8936e-04
b_loss_pw1_f                                     -1.852e-05
b_loss_pw2_f                                      5.898e-07
b_loss_pw3_f                                     -8.194e-06
b_packreplace_f                                  -2.272e-05
b_cellreplace_f                                  1.0170e-04
b_price_f                                       -5.2646e-04
delta_b                                           -0.010446
gamma_EV_rangeanxiety_b                            0.002215
gamma_risktaker_b                               -4.1577e-04
gamma_hhincome_b                                 2.2868e-04
gamma_ev_charge_b                               -9.5037e-04
gamma_knowledge_ev_b                             4.3253e-04
gamma_evb_environment_agree_b                     -0.001966
gamma_evb_function_disagree_b                    3.0378e-04
gamma_hhveh_fuel_b                               6.3633e-04
gamma_veh_range_b                                7.4658e-04
gamma_suv_b                                        0.001550
delta_c                                           -0.011122
gamma_EV_rangeanxiety_c                            0.002199
gamma_risktaker_c                               -5.3028e-04
gamma_hhincome_c                                 2.4361e-04
gamma_ev_charge_c                               -6.3828e-04
gamma_knowledge_ev_c                             5.6298e-04
gamma_evb_environment_agree_c                     -0.002039
gamma_evb_function_disagree_c                    1.5502e-04
gamma_hhveh_fuel_c                               7.9557e-04
gamma_veh_range_c                                8.3900e-04
gamma_suv_c                                        0.002211
delta_d                                           -0.010117
gamma_EV_rangeanxiety_d                            0.002280
gamma_risktaker_d                               -5.7783e-04
gamma_hhincome_d                                 2.2694e-04
gamma_ev_charge_d                               -9.2110e-04
gamma_knowledge_ev_d                             3.9410e-04
gamma_evb_environment_agree_d                     -0.002123
gamma_evb_function_disagree_d                    1.5550e-04
gamma_hhveh_fuel_d                               7.6419e-04
gamma_veh_range_d                                8.0928e-04
gamma_suv_d                                        0.001656
delta_e                                           -0.013482
gamma_EV_rangeanxiety_e                            0.003331
gamma_risktaker_e                               -6.8935e-04
gamma_hhincome_e                                 3.2005e-04
gamma_ev_charge_e                               -6.2730e-04
gamma_knowledge_ev_e                               0.001032
gamma_evb_environment_agree_e                     -0.001830
gamma_evb_function_disagree_e                      0.001205
gamma_hhveh_fuel_e                               4.9913e-04
gamma_veh_range_e                                  0.001143
gamma_suv_e                                        0.001632
delta_f                                           -0.010320
gamma_EV_rangeanxiety_f                            0.002146
gamma_risktaker_f                               -4.1196e-04
gamma_hhincome_f                                 2.3502e-04
gamma_ev_charge_f                               -7.6177e-04
gamma_knowledge_ev_f                             4.4219e-04
gamma_evb_environment_agree_f                     -0.002189
gamma_evb_function_disagree_f                     5.279e-05
gamma_hhveh_fuel_f                               7.9255e-04
gamma_veh_range_f                                8.1856e-04
gamma_suv_f                                        0.001586
                                              b_range_pw1_a
b_no_choice_a                                      0.862687
b_mileage_a                                       -0.003711
b_range_pw1_a                                      1.057866
b_range_pw2_a                                     -0.588089
b_range_pw3_a                                      0.080405
b_loss_pw1_a                                      -0.003634
b_loss_pw2_a                                      -0.001266
b_loss_pw3_a                                       0.004066
b_packreplace_a                                   -0.039901
b_cellreplace_a                                   -0.003062
b_price_a                                         -0.047118
b_no_choice_b                                     -0.005135
b_mileage_b                                     -1.3109e-04
b_range_pw1_b                                    2.9041e-04
b_range_pw2_b                                     -0.002395
b_range_pw3_b                                    -7.294e-05
b_loss_pw1_b                                    -1.2711e-04
b_loss_pw2_b                                     -7.718e-05
b_loss_pw3_b                                     -3.968e-05
b_packreplace_b                                 -2.0030e-04
b_cellreplace_b                                 -1.0853e-04
b_price_b                                       -2.7836e-04
b_no_choice_c                                      0.010448
b_mileage_c                                      1.6429e-04
b_range_pw1_c                                      0.001560
b_range_pw2_c                                     -0.001755
b_range_pw3_c                                     -0.002207
b_loss_pw1_c                                      6.246e-05
b_loss_pw2_c                                     -6.806e-05
b_loss_pw3_c                                      2.684e-05
b_packreplace_c                                 -3.0159e-04
b_cellreplace_c                                  -8.248e-07
b_price_c                                          0.001355
b_no_choice_d                                     -0.002819
b_mileage_d                                      -4.722e-05
b_range_pw1_d                                      0.001477
b_range_pw2_d                                     -0.002243
b_range_pw3_d                                    1.8974e-04
b_loss_pw1_d                                      4.100e-05
b_loss_pw2_d                                     -2.917e-05
b_loss_pw3_d                                      9.273e-06
b_packreplace_d                                 -2.7871e-04
b_cellreplace_d                                 -1.7641e-04
b_price_d                                       -2.0077e-04
b_no_choice_e                                     -0.022098
b_mileage_e                                      6.1582e-04
b_range_pw1_e                                     -0.023894
b_range_pw2_e                                      0.015836
b_range_pw3_e                                     -0.003781
b_loss_pw1_e                                      1.545e-05
b_loss_pw2_e                                      8.303e-05
b_loss_pw3_e                                    -1.7948e-04
b_packreplace_e                                    0.002213
b_cellreplace_e                                   3.002e-05
b_price_e                                       -3.3618e-04
b_no_choice_f                                      0.002036
b_mileage_f                                      -1.814e-05
b_range_pw1_f                                      0.001478
b_range_pw2_f                                   -2.9136e-04
b_range_pw3_f                                    7.7885e-04
b_loss_pw1_f                                     -2.427e-05
b_loss_pw2_f                                     -7.041e-06
b_loss_pw3_f                                      1.629e-05
b_packreplace_f                                   1.449e-05
b_cellreplace_f                                   1.606e-05
b_price_f                                        3.7544e-04
delta_b                                            0.010955
gamma_EV_rangeanxiety_b                           -0.004951
gamma_risktaker_b                                 -0.002917
gamma_hhincome_b                                 -2.772e-05
gamma_ev_charge_b                               -5.9452e-04
gamma_knowledge_ev_b                               0.003256
gamma_evb_environment_agree_b                      0.003700
gamma_evb_function_disagree_b                      0.002278
gamma_hhveh_fuel_b                                -0.004634
gamma_veh_range_b                                 -0.001310
gamma_suv_b                                       -0.003402
delta_c                                            0.012782
gamma_EV_rangeanxiety_c                           -0.005234
gamma_risktaker_c                                 -0.003164
gamma_hhincome_c                                 -5.068e-05
gamma_ev_charge_c                               -9.8831e-04
gamma_knowledge_ev_c                               0.003197
gamma_evb_environment_agree_c                      0.003910
gamma_evb_function_disagree_c                      0.002456
gamma_hhveh_fuel_c                                -0.004808
gamma_veh_range_c                                 -0.001198
gamma_suv_c                                       -0.003909
delta_d                                            0.011215
gamma_EV_rangeanxiety_d                           -0.005487
gamma_risktaker_d                                 -0.002465
gamma_hhincome_d                                 -7.094e-06
gamma_ev_charge_d                               -4.3232e-04
gamma_knowledge_ev_d                               0.003162
gamma_evb_environment_agree_d                      0.003407
gamma_evb_function_disagree_d                      0.002519
gamma_hhveh_fuel_d                                -0.004765
gamma_veh_range_d                                 -0.001372
gamma_suv_d                                       -0.002889
delta_e                                            0.015697
gamma_EV_rangeanxiety_e                           -0.007549
gamma_risktaker_e                                 -0.003999
gamma_hhincome_e                                 -5.935e-05
gamma_ev_charge_e                               -8.8526e-04
gamma_knowledge_ev_e                               0.005949
gamma_evb_environment_agree_e                      0.005792
gamma_evb_function_disagree_e                      0.002639
gamma_hhveh_fuel_e                                -0.006738
gamma_veh_range_e                                 -0.001992
gamma_suv_e                                       -0.005320
delta_f                                            0.011092
gamma_EV_rangeanxiety_f                           -0.004961
gamma_risktaker_f                                 -0.002876
gamma_hhincome_f                                 -2.264e-05
gamma_ev_charge_f                               -4.6033e-04
gamma_knowledge_ev_f                               0.003658
gamma_evb_environment_agree_f                      0.003947
gamma_evb_function_disagree_f                      0.002756
gamma_hhveh_fuel_f                                -0.004626
gamma_veh_range_f                                 -0.001206
gamma_suv_f                                       -0.003971
                                              b_range_pw2_a
b_no_choice_a                                     -0.449468
b_mileage_a                                       -0.002750
b_range_pw1_a                                     -0.588089
b_range_pw2_a                                      0.961983
b_range_pw3_a                                     -0.130806
b_loss_pw1_a                                       0.002915
b_loss_pw2_a                                       0.008418
b_loss_pw3_a                                      -0.003854
b_packreplace_a                                    0.003405
b_cellreplace_a                                   -0.033007
b_price_a                                         -0.078720
b_no_choice_b                                     -0.005423
b_mileage_b                                       8.539e-06
b_range_pw1_b                                    -4.027e-05
b_range_pw2_b                                      0.001698
b_range_pw3_b                                   -6.7664e-04
