session_id,respID,qID,profileID,altID,obsID,choice,time_start,time_min_total,time_min_vehicle_cbc,next_veh_budget,vehicle_type,powertrain,price,range_bev,range_phev,mileage,age,operating_cost,no_choice,range,operating_cost_text
f230f4ac426a771a8d54e98560d38398,5,6,3868,2,30,0,2025-10-20T20:24:51Z,17.733333333333334,4.3,50000,car,hev,55000.00000000001,0,0,0.25,0.4,9,0,NA,9 cents per mile<br> ( 44.4 MPG equivalent)
f230f4ac426a771a8d54e98560d38398,5,6,2073,3,30,0,2025-10-20T20:24:51Z,17.733333333333334,4.3,50000,car,bev,40000,150,0,0.30000000000000004,0.4,6,0,150 miles on a full charge,6 cents per mile<br> (122.0 MPG equivalent)
f230f4ac426a771a8d54e98560d38398,5,6,0,4,30,1,2025-10-20T20:24:51Z,17.733333333333334,4.3,50000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
95c0a75480da208b3fb42e30aeb5d10b,6,1,6150,1,31,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,hev,45000,0,0,0.55,0.4,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,1,7845,2,31,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,phev,36000,0,40,0.45,1,18,0,40 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,1,1939,3,31,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,gas,49500.00000000001,0,0,0.35000000000000003,0.2,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,1,0,4,31,1,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
95c0a75480da208b3fb42e30aeb5d10b,6,2,7398,1,32,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,hev,45000,0,0,0.45,0.6000000000000001,18,0,NA,18 cents per mile<br> ( 26.5 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,2,3213,2,32,1,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,gas,45000,0,0,0.45,0.8,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,2,872,3,32,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,bev,49500.00000000001,150,0,0.55,1,3,0,150 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,2,0,4,32,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
95c0a75480da208b3fb42e30aeb5d10b,6,3,4042,1,33,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,phev,40500,0,40,0.45,0.2,12,0,40 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,3,2641,2,33,1,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,gas,45000,0,0,0.25,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,3,7466,3,33,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,hev,36000,0,0,0.6,0.6000000000000001,18,0,NA,18 cents per mile<br> ( 26.5 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,3,0,4,33,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
95c0a75480da208b3fb42e30aeb5d10b,6,4,4132,1,34,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,phev,49500.00000000001,0,40,0.55,0.2,12,0,40 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,4,5867,2,34,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,phev,45000,0,10,0.4,0.2,15,0,10 miles on a full charge,15 cents per mile<br> ( 31.1 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,4,7074,3,34,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,phev,40500,0,30.000000000000004,0.2,0.4,18,0,30 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,4,0,4,34,1,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
95c0a75480da208b3fb42e30aeb5d10b,6,5,5762,1,35,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,hev,36000,0,0,0.2,0.2,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,5,4004,2,35,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,hev,40500,0,0,0.45,0.2,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,5,6348,3,35,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,phev,49500.00000000001,0,10,0.5,0.6000000000000001,15,0,10 miles on a full charge,15 cents per mile<br> ( 31.1 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,5,0,4,35,1,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
95c0a75480da208b3fb42e30aeb5d10b,6,6,6912,1,36,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,phev,49500.00000000001,0,40,0.30000000000000004,0.2,18,0,40 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,6,2113,2,36,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,gas,45000,0,0,0.55,0.2,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,6,1266,3,36,0,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,bev,40500,100,0,0.2,0.6000000000000001,6,0,100 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
95c0a75480da208b3fb42e30aeb5d10b,6,6,0,4,36,1,2025-10-14T22:07:27Z,7.8,0.75,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
84fa112111b5cbd82e16763c09ba1913,7,1,248,1,37,1,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,bev,38500,100,0,0.35000000000000003,0.4,3,0,100 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,1,3771,2,37,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,phev,35000,0,20,0.6,1,9,0,20 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,1,6819,3,37,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,gas,31500,0,0,0.6,1,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,1,0,4,37,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
84fa112111b5cbd82e16763c09ba1913,7,2,6677,1,38,1,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,gas,35000,0,0,0.30000000000000004,1,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,2,2844,2,38,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,phev,38500,0,10,0.45,0.6000000000000001,9,0,10 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,2,4353,3,38,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,gas,28000,0,0,0.4,0.4,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,2,0,4,38,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
84fa112111b5cbd82e16763c09ba1913,7,3,17,1,39,1,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,bev,28000,250,0,0.2,0.2,3,0,250 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,3,5457,2,39,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,gas,35000,0,0,0.30000000000000004,1,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,3,7516,3,39,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,hev,31500,0,0,0.25,0.8,18,0,NA,18 cents per mile<br> ( 26.5 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,3,0,4,39,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
84fa112111b5cbd82e16763c09ba1913,7,4,7024,1,40,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,phev,38500,0,20,0.55,0.2,18,0,20 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,4,3588,2,40,1,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,bev,38500,250,0,0.4,1,9,0,250 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,4,4838,3,40,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,hev,28000,0,0,0.5,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,4,0,4,40,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
84fa112111b5cbd82e16763c09ba1913,7,5,1857,1,41,1,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,bev,28000,100,0,0.25,0.2,9,0,100 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,5,6727,2,41,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,gas,38500,0,0,0.4,1,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,5,3168,3,41,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,hev,31500,0,0,0.4,0.8,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,5,0,4,41,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
84fa112111b5cbd82e16763c09ba1913,7,6,2545,1,42,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,phev,28000,0,40,0.55,0.4,9,0,40 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,6,7776,2,42,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,phev,38500,0,40,0.30000000000000004,1,18,0,40 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,6,5647,3,42,1,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,bev,35000,150,0,0.5,1,12,0,150 miles on a full charge,12 cents per mile<br> ( 89.5 MPG equivalent)
84fa112111b5cbd82e16763c09ba1913,7,6,0,4,42,0,2025-10-20T20:31:09Z,21.133333333333333,2.783333333333333,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
f36982b55028d279f9462bc34b287b92,8,1,1339,1,43,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,bev,40000,250,0,0.35000000000000003,0.6000000000000001,6,0,250 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,1,7154,2,43,1,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,hev,32000,0,0,0.4,0.4,18,0,NA,18 cents per mile<br> ( 26.5 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,1,7059,3,43,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,gas,36000,0,0,0.2,0.4,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,1,0,4,43,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
f36982b55028d279f9462bc34b287b92,8,2,3762,1,44,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,bev,36000,250,0,0.6,1,9,0,250 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,2,7241,2,44,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,phev,32000,0,30.000000000000004,0.55,0.4,18,0,30 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,2,6556,3,44,1,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,hev,36000,0,0,0.5,0.8,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,2,0,4,44,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
f36982b55028d279f9462bc34b287b92,8,3,236,1,45,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,bev,44000,200,0,0.30000000000000004,0.4,3,0,200 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,3,629,2,45,1,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,bev,32000,150,0,0.4,0.8,3,0,150 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,3,6725,3,45,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,gas,40000,0,0,0.4,1,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,3,0,4,45,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
f36982b55028d279f9462bc34b287b92,8,4,76,1,46,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,bev,44000,200,0,0.35000000000000003,0.2,3,0,200 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,4,3215,2,46,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,gas,44000,0,0,0.45,0.8,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,4,7889,3,46,1,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,phev,32000,0,30.000000000000004,0.55,1,18,0,30 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,4,0,4,46,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
f36982b55028d279f9462bc34b287b92,8,5,5909,1,47,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,gas,40000,0,0,0.5,0.2,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,5,6797,2,47,1,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,gas,40000,0,0,0.55,1,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,5,2197,3,47,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,gas,32000,0,0,0.2,0.4,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,5,0,4,47,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
f36982b55028d279f9462bc34b287b92,8,6,3473,1,48,1,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,gas,32000,0,0,0.30000000000000004,1,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,6,4093,2,48,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,gas,40000,0,0,0.55,0.2,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,6,6462,3,48,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,hev,40000,0,0,0.30000000000000004,0.8,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
f36982b55028d279f9462bc34b287b92,8,6,0,4,48,0,2025-10-14T22:07:57Z,29.833333333333332,7.183333333333334,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
d610693646873501b9914b234e5cc863,9,1,2149,1,49,1,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,phev,20000,0,40,0.55,0.2,9,0,40 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
d610693646873501b9914b234e5cc863,9,1,2909,2,49,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,bev,20000,50,0,0.55,0.6000000000000001,9,0,50 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
d610693646873501b9914b234e5cc863,9,1,1251,3,49,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,bev,25000,150,0,0.6,0.4,6,0,150 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
d610693646873501b9914b234e5cc863,9,1,0,4,49,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
d610693646873501b9914b234e5cc863,9,2,5196,1,50,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,hev,27500.000000000004,0,0,0.45,0.8,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
d610693646873501b9914b234e5cc863,9,2,4055,2,50,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,bev,25000,50,0,0.5,0.2,12,0,50 miles on a full charge,12 cents per mile<br> ( 89.5 MPG equivalent)
d610693646873501b9914b234e5cc863,9,2,5540,3,50,1,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,phev,27500.000000000004,0,40,0.35000000000000003,1,12,0,40 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
d610693646873501b9914b234e5cc863,9,2,0,4,50,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
d610693646873501b9914b234e5cc863,9,3,6965,1,51,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,gas,25000,0,0,0.45,0.2,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
d610693646873501b9914b234e5cc863,9,3,5995,2,51,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,phev,25000,0,30.000000000000004,0.2,0.4,15,0,30 miles on a full charge,15 cents per mile<br> ( 31.1 MPG equivalent)
d610693646873501b9914b234e5cc863,9,3,243,3,51,1,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,bev,25000,50,0,0.35000000000000003,0.4,3,0,50 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
d610693646873501b9914b234e5cc863,9,3,0,4,51,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
d610693646873501b9914b234e5cc863,9,4,7902,1,52,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,hev,25000,0,0,0.6,1,18,0,NA,18 cents per mile<br> ( 26.5 MPG equivalent)
d610693646873501b9914b234e5cc863,9,4,5833,2,52,1,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,gas,20000,0,0,0.35000000000000003,0.2,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
d610693646873501b9914b234e5cc863,9,4,320,3,52,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,bev,27500.000000000004,250,0,0.5,0.4,3,0,250 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
d610693646873501b9914b234e5cc863,9,4,0,4,52,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
d610693646873501b9914b234e5cc863,9,5,4271,1,53,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,gas,27500.000000000004,0,0,0.30000000000000004,0.4,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
d610693646873501b9914b234e5cc863,9,5,3388,2,53,1,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,hev,22500,0,0,0.2,1,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
d610693646873501b9914b234e5cc863,9,5,6029,3,53,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,gas,25000,0,0,0.30000000000000004,0.4,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
d610693646873501b9914b234e5cc863,9,5,0,4,53,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
d610693646873501b9914b234e5cc863,9,6,201,1,54,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,bev,20000,50,0,0.25,0.4,3,0,50 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
d610693646873501b9914b234e5cc863,9,6,1615,2,54,1,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,bev,25000,200,0,0.6,0.8,6,0,200 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
d610693646873501b9914b234e5cc863,9,6,66,3,54,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,bev,22500,100,0,0.35000000000000003,0.2,3,0,100 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
d610693646873501b9914b234e5cc863,9,6,0,4,54,0,2025-10-14T22:37:00Z,12.266666666666667,1.4333333333333331,25000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
34259e8a0f292ee7f0433c29a90d1531,10,1,1981,1,55,1,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,hev,4000,0,0,0.2,0.4,6,0,NA,6 cents per mile<br> ( 48.7 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,1,6017,2,55,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,gas,4000,0,0,0.45,0.4,12,0,NA,12 cents per mile<br> ( 30.2 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,1,1864,3,55,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,hev,5500,0,0,0.5,0.2,6,0,NA,6 cents per mile<br> ( 48.7 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,1,0,4,55,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
34259e8a0f292ee7f0433c29a90d1531,10,2,1192,1,56,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,bev,5500,50,0,0.5,0.8,3,0,50 miles on a full charge,3 cents per mile<br> (134.2 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,2,5930,2,56,1,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,hev,4000,0,0,0.35000000000000003,0.4,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,2,2221,3,56,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,hev,4000,0,0,0.5,0.4,6,0,NA,6 cents per mile<br> ( 48.7 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,2,0,4,56,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
34259e8a0f292ee7f0433c29a90d1531,10,3,6592,1,57,1,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,hev,4500,0,0,0.2,0.8,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,3,7576,2,57,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,gas,5500,0,0,0.35000000000000003,0.2,18,0,NA,18 cents per mile<br> ( 25.1 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,3,7433,3,57,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,gas,4000,0,0,0.4,0.4,15,0,NA,15 cents per mile<br> ( 28.0 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,3,0,4,57,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
34259e8a0f292ee7f0433c29a90d1531,10,4,4469,1,58,1,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,phev,4000,0,30.000000000000004,0.45,0.6000000000000001,9,0,30 miles on a full charge,9 cents per mile<br> ( 80.2 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,4,2720,2,58,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,bev,5500,200,0,0.2,0.8,6,0,200 miles on a full charge,6 cents per mile<br> (122.0 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,4,4835,3,58,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,gas,5500,0,0,0.45,0.8,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,4,0,4,58,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
34259e8a0f292ee7f0433c29a90d1531,10,5,2064,1,59,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,hev,5500,0,0,0.30000000000000004,0.4,6,0,NA,6 cents per mile<br> ( 48.7 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,5,4571,2,59,0,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,gas,5500,0,0,0.6,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
34259e8a0f292ee7f0433c29a90d1531,10,5,5225,3,59,1,2025-10-14T22:26:20Z,12.2,1.4166666666666667,5000,car,gas,4000,0,0,0.45,1,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
